Label,LabelNum,PEAK,PMEAN,PEEP1,I,E,FTOT,VTE,VETOT,PR,SpO2
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,393,5.11,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,3,1,2,13,394,5.12,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.11,58,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,3,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.14,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.8,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,396,5.14,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,395,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,394,5.13,59,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,395,5.14,58,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,395,5.13,57,98
VAP-Severe_VC_20DETTblockage_90.0,37,38,13,2.9,1,2,13,395,5.14,59,98
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.32,59,97
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.1,13,102,1.32,59,97
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,103,1.32,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,102,1.33,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.33,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.32,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,102,1.33,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,102,1.33,59,96
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.4,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.4,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.4,13,102,1.33,58,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,103,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.1,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,103,1.33,58,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.8,1,9.3,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,101,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,101,1.31,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.1,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,101,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.3,13,101,1.31,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.4,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.4,13,101,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.4,2.9,1,9.3,13,101,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9,13,102,1.33,58,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,103,1.34,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,100,1.31,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,3,1,9.1,13,102,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,104,1.35,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.1,13,103,1.33,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.4,2.9,1,9.3,13,102,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,101,1.32,59,95
VAP-Severe_VC_25DETTblockage_90.0,38,40,5.5,2.9,1,9.3,13,101,1.32,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.65,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,2.9,2.9,1,13,13,50,0.66,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,49,0.64,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,58,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,49,0.64,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,50,0.65,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,50,0.65,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,58,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.8,1,13,13,51,0.66,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.66,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,51,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,50,0.65,60,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,58,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,2.9,1,13,13,50,0.65,59,95
VAP-Severe_VC_30DETTblockage_90.0,39,40,4.7,3,1,13,13,50,0.65,60,95
